claim_id,claim,impact,kind,epistemics,supported,reason,evidence_origins,evidence_urls,conflicts
hamel-husain-claude-review-loop-no-tests,hamelsmu/claude-review-loop contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing;readme,https://github.com/hamelsmu/claude-review-loop/commit/1e450ee;https://github.com/hamelsmu/claude-review-loop/tree/main;https://github.com/hamelsmu/claude-review-loop;https://github.com/hamelsmu/claude-review-loop/blob/main/README.md,
hamel-husain-claudesave-classification,hamelsmu/claudesave: primary classification INSUFFICIENT_EVIDENCE (no classification criteria met with sufficient evidence),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing;readme,https://github.com/hamelsmu/claudesave/tree/main;https://github.com/hamelsmu/claudesave/commit/0b486c0;https://github.com/hamelsmu/claudesave;https://github.com/hamelsmu/claudesave/blob/main/README.md,
hamel-husain-claudesave-no-tests,hamelsmu/claudesave contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing;readme,https://github.com/hamelsmu/claudesave/tree/main;https://github.com/hamelsmu/claudesave/commit/0b486c0;https://github.com/hamelsmu/claudesave;https://github.com/hamelsmu/claudesave/blob/main/README.md,
hamel-husain-code_search-classification,hamelsmu/code_search: primary classification EDUCATIONAL_OR_CURATED_VALUE (highest-priority label meeting its criteria: EDUCATIONAL_OR_CURATED_VALUE),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing;readme,https://github.com/hamelsmu/code_search/tree/master/notebooks;https://github.com/hamelsmu/code_search/commit/fc3cd2d;https://github.com/hamelsmu/code_search;https://github.com/hamelsmu/code_search/blob/master/README.md,
hamel-husain-code_search-no-tests,hamelsmu/code_search contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing;readme,https://github.com/hamelsmu/code_search/tree/master/notebooks;https://github.com/hamelsmu/code_search/commit/fc3cd2d;https://github.com/hamelsmu/code_search;https://github.com/hamelsmu/code_search/blob/master/README.md,
hamel-husain-coffee_rec-classification,hamelsmu/coffee_rec: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-coffee_rec-no-tests,hamelsmu/coffee_rec contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-Congress2017-classification,hamelsmu/Congress2017: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-Congress2017-no-tests,hamelsmu/Congress2017 contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-Coursera_GetData-classification,hamelsmu/Coursera_GetData: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-Coursera_GetData-no-tests,hamelsmu/Coursera_GetData contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-CreateYourOwnJupyterServer-classification,hamelsmu/CreateYourOwnJupyterServer: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-CreateYourOwnJupyterServer-no-tests,hamelsmu/CreateYourOwnJupyterServer contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-csv_to_xls-classification,hamelsmu/csv_to_xls: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-csv_to_xls-no-tests,hamelsmu/csv_to_xls contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-datasciencecoursera-classification,hamelsmu/datasciencecoursera: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-datasciencecoursera-no-tests,hamelsmu/datasciencecoursera contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-dbt-project-classification,hamelsmu/dbt-project: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-Debugging_Python-classification,hamelsmu/Debugging_Python: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-Debugging_Python-no-tests,hamelsmu/Debugging_Python contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-deepspeed-lora-classification,hamelsmu/deepspeed-lora: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-deepspeed-lora-no-tests,hamelsmu/deepspeed-lora contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-demofoo-classification,hamelsmu/demofoo: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-demofoo-no-tests,hamelsmu/demofoo contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-demo_nbdev_temp-classification,hamelsmu/demo_nbdev_temp: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-demo_nbdev_temp-no-tests,hamelsmu/demo_nbdev_temp contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-design-research-classification,hamelsmu/design-research: primary classification EDUCATIONAL_OR_CURATED_VALUE (highest-priority label meeting its criteria: EDUCATIONAL_OR_CURATED_VALUE),NORMAL,PRESENCE,INFERENCE,yes,meets independence rules,api_listing;commit_history;file_listing;readme,https://github.com/hamelsmu/design-research/tree/main/skills;https://github.com/hamelsmu/design-research/commit/0e3ecfb;https://github.com/hamelsmu/design-research;https://github.com/hamelsmu/design-research/blob/main/README.md,
hamel-husain-design-research-no-tests,hamelsmu/design-research contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,absence claim whose search coverage is recorded as incomplete,api_listing;commit_history;file_listing;readme,https://github.com/hamelsmu/design-research/tree/main/skills;https://github.com/hamelsmu/design-research/commit/0e3ecfb;https://github.com/hamelsmu/design-research;https://github.com/hamelsmu/design-research/blob/main/README.md,
hamel-husain-docker-cpu-classification,hamelsmu/docker-cpu: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-docker-cpu-no-tests,hamelsmu/docker-cpu contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-docker-gpu-classification,hamelsmu/docker-gpu: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-docker-gpu-no-tests,hamelsmu/docker-gpu contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-Docker_Tutorial-classification,hamelsmu/Docker_Tutorial: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-Docker_Tutorial-no-tests,hamelsmu/Docker_Tutorial contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-docs-explore-classification,hamelsmu/docs-explore: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-docs-explore-no-tests,hamelsmu/docs-explore contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-doghouse-classification,hamelsmu/doghouse: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-doghouse-no-tests,hamelsmu/doghouse contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-embed-debug-quarto-classification,hamelsmu/embed-debug-quarto: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-embed-debug-quarto-no-tests,hamelsmu/embed-debug-quarto contains no test suite,NORMAL,ABSENCE,OBSERVATION,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
hamel-husain-eugene-challenge-classification,hamelsmu/eugene-challenge: primary classification INSUFFICIENT_EVIDENCE (confidence 21 below the 40 floor for any classification),NORMAL,PRESENCE,INFERENCE,no,only self-described sources (e.g. README) back this claim; a README statement is not independent corroboration,,,
